created_num,result,1,2,3,4,5,6,7,8,9,10,11
15235612535424112345565665134662353252612541646342,29.7142857142857150,0.7966547836924995,0,0,0,0,0,0,0,0,0,0
14326612125524546523131536645663435563456432231443,27.1836734693877520,0,0,0,0,0,0,0,0,0,0,0
15215256563233451456456253534442333443211311166325,60.2653061224489760,0,12.033803853459432,0,0,0,0,0,0,0,0,0
35432554112544364416416123446446656635464522635526,47.061224489795920,0,0,0,0,0,0,0,0,0,0,0
55533411446615613264424164361445443341432152263253,72.428571428571430,0.7966547836924924,0,0,0,0,0,0,0,0,0,0
43656163424112215642425413615332245222123432326351,50.857142857142860,0,0,0,0,0,0,0,0,0,0,0
64514136533153121145533646436546265224422521244615,84.510204081632651,0,0,0,0,0,0,0,0,0,0,0
15143315416316354421322342155151664516556113651613,46.061224489795920,0,12.033803853459432,0,0,0,0,0,0,0,0,0
35212216232535622253343425532531413626366615165333,68.142857142857140,0,0,0,0,0,0,0,0,0,0,0
24311242314412422443545124334616355445224166125645,63.02040816326530,0,0,139.36597767218905,0,0,0,0,0,0,0,0
34216444251115643313243522262465221256155313136232,69.285714285714280,0,0,0,0,0,0,0,0,0,0,0
16235515511426512416633345166122662113313523432262,79.857142857142860,0,0,0,0,0,0,0,0,0,0,0
55423624365444112225546125564324362653254434316565,38.00,0,12.033803853459432,0,0,0,0,0,0,0,0,0
15456521243442143461613556526254633366416565534443,43.285714285714280,0,12.033803853459432,0,0,0,0,0,0,0,0,0
22133415266312615521245663252332541445643536535442,20.1632653061224470,6.796654783692492,0,0,0,0,0,0,0,0,0,0
16142116611434123552245614234632653423623152566335,47.469387755102040,0,0,0,0,0,0,0,0,0,0,0
16222555356144155631136154122156212613535113613144,53.3265306122448950,0,0,0,0,0,0,0,0,0,0,0
54222323112323213314514353156113535343555113335154,164.510204081632657,10.941211563163307,0,0,0,0,0,0,0,0,0,0
15326154553551362545646135353632441234321231522124,51.8571428571428540,0,0,0,0,0,0,0,0,0,0,0
62345635142665526442424254432213625465322322142461,76.775510204081630,0,0,0,0,0,0,0,0,0,0,0
65555142336645522114512521414234432313462515525364,42.142857142857140,0,0,0,0,0,0,0,0,0,0,0
55145345321664562646125353326623656361412313644444,61.2857142857142850,0,0,0,0,0,0,0,0,0,0,0
21161524345132314165461326342421441514524264431416,18.0816326530612270,0,0,0,0,0,0,0,0,0,0,0
34444621363145631122364413123661153236666654463623,88.32653061224490,4.941211563163279,0,0,0,0,0,0,0,0,0,0
32542333226242111643543141443111534211526464543646,76.142857142857140,0,12.033803853459432,0,0,0,0,0,0,0,0,0
22425323646122535564122311151145411554536553155644,117.7346938775510,4.941211563163314,0,0,0,0,0,0,0,0,0,0
53631434124262163151554156654245133521653421526433,24.204081632653060,0.7966547836924924,0,0,0,0,0,0,0,0,0,0
11111643445121612253536153255153524611564642446532,86.714285714285720,4.941211563163307,0,0,0,0,0,0,0,0,0,0
24331524623311531455113243132561645412614261434553,13.00,0,0,0,0,0,0,0,0,0,0,0
25465446355142432525433116565334243144353616466426,24.7142857142857150,0,0,0,0,0,0,0,0,0,0,0
24636514532563465426664635254151121451232351543353,41.163265306122450,0,0,0,0,0,0,0,0,0,0,0
16333626613656665445451446142431212661534251654632,91.142857142857140,0,0,0,0,0,0,0,0,0,0,0
55614365513425651524246233553416166131114623431253,32.2857142857142850,0,0,0,0,0,0,0,0,0,0,0
23434322451326253646232613141335362343266311353152,23.8163265306122440,7.9412115631633,0,0,0,0,0,0,0,0,0,0
56331533526652626261424363244522426336233252466312,79.693877551020390,0,0,0,0,0,0,0,0,0,0,0
42466266266242155164532656141643323131331123334116,179.142857142857140,0,39.0338038534594,0,0,0,0,0,0,0,0,0
14434532631145642661122352632142246363215452362435,9.7142857142857150,0,0,0,0,0,0,0,0,0,0,0
62123611644524224564132152241511634314561236531452,9.7142857142857150,0,0,0,0,0,0,0,0,0,0,0
46363534366211451155242212351421331624652546614666,81.34693877551020,0,0,0,0,0,0,0,0,0,0,0
21643454116116125462234325654455511124413262343555,60.8571428571428540,0.7966547836924995,0,0,0,0,0,0,0,0,0,0
65656135536216363165445313413421112364436554612516,37.999999999999990,0,0,0,0,0,0,0,0,0,0,0
43243532434655544546646552422611233464433455343612,111.591836734693870,0,0,0,0,0,0,0,0,0,0,0
41333512533455532461556353256646525262164513423444,32.714285714285710,0,0,0,0,0,0,0,0,0,0,0
45112311333611122525443263611324623531245133541334,76.530612244897970,0,12.033803853459432,0,0,0,0,0,0,0,0,0
15341233146221426542362335445566216146616152326114,35.979591836734690,0,0,0,0,0,0,0,0,0,0,0
63512451352443656454146433133616265226421654243322,43.163265306122450,0,0,0,0,0,0,0,0,0,0,0
34133532313111465235615413553116125621213435112153,80.122448979591842,1.9412115631633284,0,0,0,0,0,0,0,0,0,0
41422315226313133343446431624131114512421464645655,120.06122448979590,0,0,0,0,0,0,0,0,0,0,0
63341243251534261165215445515626355355643255524131,41.734693877551020,3.7966547836924924,0,0,0,0,0,0,0,0,0,0
45545563266166465244146136361541526146541131231531,44.7142857142857150,0,0,0,0,0,0,0,0,0,0,0
64235511442161456314661122535632313225155311365126,28.142857142857130,0,0,0,0,0,0,0,0,0,0,0
23455545614322223231322531514233141356162136536531,72.999999999999990,0.7966547836924995,0,0,0,0,0,0,0,0,0,0
26366342634334445566612244643554214651643246315122,74.714285714285710,0,0,0,0,0,0,0,0,0,0,0
13426254123163344645535126525555152511421311422664,88.857142857142850,0,0,0,0,0,0,0,0,0,0,0
53353122341234432263353236331332446152633323525453,105.448979591836738,0,0,0,0,0,0,0,0,0,0,0
62636462214662634263423622165561544354421522223141,89.02040816326530,4.941211563163307,0,139.36597767218905,0,0,0,0,0,0,0,0
55363364332541546654216256632146615152436666464551,50.7551020408163250,0,0,0,0,0,0,0,0,0,0,0
51433124332243264432626332331536524524444114143551,116.02040816326530,0,0,0,0,0,0,0,0,0,0,0
41242134412413125544654651622626544521111561551126,118.591836734693860,0,0,139.36597767218905,0,0,0,0,0,0,0,0
31446252155124516232524414411435323132112224622263,148.38775510204080,4.941211563163307,0,0,0,0,0,0,0,0,0,0
35411625254355146262515351231446611624232462151412,35.00,0,0,0,0,0,0,0,0,0,0,0
65566245611622146151336653164632213634122233342655,34.7142857142857150,0,0,0,0,0,0,0,0,0,0,0
34142636645151653214243143266245353244161633444511,22.428571428571430,0,0,0,0,0,0,0,0,0,0,0
43652661244362455614222423231415636536163454314165,13.00,0,0,0,0,0,0,0,0,0,0,0
36162454341442515554464551151655563413221552445362,112.122448979591840,0,0,0,0,0,0,0,0,0,0,0
42355341664155321446443541135656516554141166142653,75.877551020408160,0,12.033803853459432,0,0,0,0,0,0,0,0,0
52433514224552431211123351135256615423146345644464,35.551020408163260,0,0,139.36597767218905,0,0,0,0,0,0,0,0
22416515364655255665413532155641661261132431362222,40.571428571428570,0,0,0,0,0,0,0,0,0,0,0
33211633353152622252253215326146512134633322166623,101.551020408163250,0,0,0,0,0,0,0,0,0,0,0
63463226351646523546314266255121124541446411615462,39.428571428571430,0.7966547836924995,0,0,0,0,0,0,0,0,0,0
13542416416241141416113412256643456315433113316332,171.36734693877550,0,0,0,0,0,0,0,0,0,0,0
56561336563353654645614535123164666163124212463325,30.3061224489795930,0,0,0,0,0,0,0,0,0,0,0
46443635212534115563424321242551563353242413616266,18.6530612244897971,0,0,0,0,0,0,0,0,0,0,0
61546412661642351254362223662452242454223153553451,59.8571428571428540,0,0,0,0,0,0,0,0,0,0,0
54122515326442324216165621162351651624443133355354,42.510204081632651,0,0,0,0,0,0,0,0,0,0,0
55543341522366645331323566214423333535562555324634,106.571428571428570,0,0,0,0,0,0,0,0,0,0,0
11366256664326131543415323244265225153365122463656,32.02040816326530,0,0,0,0,0,0,0,0,0,0,0
56256553226166123516313515536114464513424363554116,45.714285714285710,3.796654783692496,0,0,0,0,0,0,0,0,0,0
16365465166254114251444653562353643656616256664465,118.97959183673472,0,0,0,0,0,0,0,0,0,0,0
63636262445344331542462531622661216252633666433344,113.122448979591840,0,0,0,0,0,0,0,0,0,0,0
33212524654426566452643211251423212225564132632631,51.163265306122450,0,0,0,0,0,0,0,0,0,0,0
14444624515332663415615113463642422666564116361232,58.8571428571428540,0,0,0,0,0,0,0,0,0,0,0
15661323162223535363224661451333343661613334262254,72.97959183673470,0,0,0,0,0,0,0,0,0,0,0
41233612545643116423544521136152611426345232521111,7.00,0,0,0,0,0,0,0,0,0,0,0
16453544532632414325513233523253142251524535532461,39.653061224489790,0,0,0,0,0,0,0,0,0,0,0
63355236422264261615354441652331615564362363434542,19.8571428571428540,0,0,0,0,0,0,0,0,0,0,0
51621344362511132541154365451615453535524552165452,68.489795918367340,0,12.033803853459432,0,0,0,0,0,0,0,0,0
31314252145652521663611231242266445425613554626616,27.4285714285714230,0,0,0,0,0,0,0,0,0,0,0
13213213412625311163522321632313215552456615453151,25.8979591836734680,0,39.0338038534594,0,0,0,0,0,0,0,0,0
35136155413635266245524314544463335451654442421415,58.877551020408160,0,0,0,0,0,0,0,0,0,0,0
14634364321166255665166314545645663555615156556314,134.65306122448983,0,12.033803853459432,0,0,0,0,0,0,0,0,0
32556262433615235643642116433612663636531323544512,39.142857142857140,0,0,0,0,0,0,0,0,0,0,0
21513556631146116455161155242661432542465643445466,60.285714285714290,0,0,0,0,0,0,0,0,0,0,0
55121233644224255512664564641324166454165125614161,20.142857142857140,4.9412115631633,0,139.36597767218905,0,0,0,0,0,0,0,0
34426415454563116656521234341351464254641525534366,21.00,0,0,0,0,0,0,0,0,0,0,0
66452245466243116546135256432653123121661213533454,16.6530612244897931,0,0,0,0,0,0,0,0,0,0,0
11533111534552165125421453143344212531551141151162,149.265306122448987,1.9412115631633071,12.033803853459432,0,0,0,0,0,0,0,0,0
22464331646424532442265653452261616242452346655415,50.00,0,0,0,0,0,0,0,0,0,0,0
61316443315542162251526124315632422665564223151563,27.979591836734690,0,0,0,0,0,0,0,0,0,0,0
15224322442355622421423265564623451336526312351113,34.428571428571430,6.796654783692492,0,0,0,0,0,0,0,0,0,0
24651135111555255423141263564446342154324426513614,75.714285714285720,3.7966547836924924,0,0,0,0,0,0,0,0,0,0
25213515661456462545656213445143526546111324663444,3.14285714285714060,0,0,0,0,0,0,0,0,0,0,0
52316353124311466666531661363116312145164316452653,87.163265306122440,4.9412115631633,0,0,0,0,0,0,0,0,0,0
62411645431546362456651162434413512551233652445312,7.73469387755101940,0,39.0338038534594,0,0,0,0,0,0,0,0,0
62624311234534124341256425156414132663322423523531,25.714285714285710,0,39.0338038534594,0,0,0,0,0,0,0,0,0
33526444654231616235124434561464643215533343663324,65.734693877551020,0,0,0,0,0,0,0,0,0,0,0
24364515223245631665432564435221363312221431551615,13.2040816326530610,0,0,0,0,0,0,0,0,0,0,0
16253236322524543445322341213134433416535154234566,72.428571428571430,0,0,0,0,0,0,0,0,0,0,0
64616663526342564635624254262513211614264651432553,34.00,0,39.0338038534594,0,0,0,0,0,0,0,0,0
65252633644443135133563552133525356343344564145424,92.408163265306110,0,0,0,0,0,0,0,0,0,0,0
52163643642635214142143143453453565463211425435362,13.4285714285714270,0,0,0,0,0,0,0,0,0,0,0
42162645615355644132552343226615415632552651316126,9.2857142857142850,0,0,0,0,0,0,0,0,0,0,0
63412115232225663666346321525451666544533313365342,79.00,0,0,0,0,0,0,0,0,0,0,0
65656135444446526246535463145554561243165561465423,70.081632653061231,0,12.033803853459432,0,0,0,0,0,0,0,0,0
26351661221433351634514441453313414644515651455666,78.714285714285710,0,0,0,0,0,0,0,0,0,0,0
44524332115161441514611645663612145234416544426512,66.97959183673470,0,0,0,0,0,0,0,0,0,0,0
12522413621651342656164545625612233556515612411232,12.00,13.941211563163314,0,139.36597767218882,0,0,0,0,0,0,0,0
61643221356234251161121665551431144166236443246641,49.1428571428571460,0.7966547836924889,0,0,0,0,0,0,0,0,0,0
35445643645424443156465625515465112366262154456251,58.2448979591836750,0,0,0,0,0,0,0,0,0,0,0
53314251153632433332546222465141352222133434126642,74.571428571428560,0,0,0,0,0,0,0,0,0,0,0
41124221246445563512361262545524421164335634325541,36.142857142857140,0,0,0,0,0,0,0,0,0,0,0
64255255252136626636646613215126323116661315241131,147.306122448979580,0,12.033803853459432,0,0,0,0,0,0,0,0,0
